lcl|PEKT02000007.1_mrna_1	B9J08_002585
lcl|PEKT02000004.1_mrna_4844	B9J08_001897
lcl|PEKT02000004.1_mrna_4845	B9J08_001898
lcl|PEKT02000004.1_mrna_4846	B9J08_001899
lcl|PEKT02000004.1_mrna_4847	B9J08_001900
lcl|PEKT02000004.1_mrna_4848	B9J08_001901
lcl|PEKT02000004.1_mrna_4849	B9J08_001902
lcl|PEKT02000004.1_mrna_4850	B9J08_001903
lcl|PEKT02000004.1_mrna_4851	B9J08_001904
lcl|PEKT02000004.1_mrna_4852	B9J08_001905
lcl|PEKT02000004.1_mrna_4853	B9J08_001906
lcl|PEKT02000004.1_mrna_4854	B9J08_001907
lcl|PEKT02000004.1_mrna_4855	B9J08_001908
lcl|PEKT02000004.1_mrna_4856	B9J08_001909
lcl|PEKT02000004.1_mrna_4857	B9J08_001910
lcl|PEKT02000004.1_mrna_4858	B9J08_001911
lcl|PEKT02000004.1_mrna_4859	B9J08_001912
lcl|PEKT02000004.1_mrna_4860	B9J08_001913
lcl|PEKT02000004.1_mrna_4861	B9J08_001914
lcl|PEKT02000004.1_mrna_4862	B9J08_001915
lcl|PEKT02000004.1_mrna_4863	B9J08_001916
lcl|PEKT02000004.1_mrna_4864	B9J08_001917
lcl|PEKT02000004.1_mrna_4865	B9J08_001918
lcl|PEKT02000004.1_mrna_4866	B9J08_001919
lcl|PEKT02000004.1_mrna_4867	B9J08_001920
lcl|PEKT02000004.1_mrna_4868	B9J08_001921
lcl|PEKT02000004.1_mrna_4869	B9J08_001922
lcl|PEKT02000004.1_mrna_4870	B9J08_001923
lcl|PEKT02000004.1_mrna_4871	B9J08_001924
lcl|PEKT02000004.1_mrna_4872	B9J08_001925
lcl|PEKT02000004.1_mrna_4873	B9J08_001926
lcl|PEKT02000004.1_mrna_4874	B9J08_001927
lcl|PEKT02000004.1_mrna_4875	B9J08_001928
lcl|PEKT02000004.1_mrna_4876	B9J08_001929
lcl|PEKT02000004.1_mrna_4877	B9J08_001930
lcl|PEKT02000004.1_mrna_4878	B9J08_001931
lcl|PEKT02000004.1_mrna_4879	B9J08_001932
lcl|PEKT02000004.1_mrna_4880	B9J08_001933
lcl|PEKT02000004.1_mrna_4881	B9J08_001934
lcl|PEKT02000004.1_mrna_4882	B9J08_001935
lcl|PEKT02000004.1_mrna_4883	B9J08_001936
lcl|PEKT02000004.1_mrna_4884	B9J08_001937
lcl|PEKT02000004.1_mrna_4885	B9J08_001938
lcl|PEKT02000004.1_mrna_4886	B9J08_001939
lcl|PEKT02000004.1_mrna_4887	B9J08_001940
lcl|PEKT02000004.1_mrna_4888	B9J08_001941
lcl|PEKT02000004.1_mrna_4889	B9J08_001942
lcl|PEKT02000004.1_mrna_4890	B9J08_001943
lcl|PEKT02000004.1_mrna_4891	B9J08_001944
lcl|PEKT02000004.1_mrna_4892	B9J08_001945
lcl|PEKT02000004.1_mrna_4893	B9J08_001946
lcl|PEKT02000006.1_mrna_4894	B9J08_002237
lcl|PEKT02000006.1_mrna_4895	B9J08_002238
lcl|PEKT02000006.1_mrna_4896	B9J08_002239
lcl|PEKT02000006.1_mrna_4897	B9J08_002240
lcl|PEKT02000006.1_mrna_4898	B9J08_002241
lcl|PEKT02000006.1_mrna_4899	B9J08_002242
lcl|PEKT02000006.1_mrna_4900	B9J08_002243
lcl|PEKT02000006.1_mrna_4901	B9J08_002244
lcl|PEKT02000006.1_mrna_4902	B9J08_002245
lcl|PEKT02000006.1_mrna_4903	B9J08_002246
lcl|PEKT02000006.1_mrna_4904	B9J08_002247
lcl|PEKT02000006.1_mrna_4905	B9J08_002248
lcl|PEKT02000006.1_mrna_4906	B9J08_002249
lcl|PEKT02000006.1_mrna_4907	B9J08_002250
lcl|PEKT02000006.1_mrna_4908	B9J08_002251
lcl|PEKT02000006.1_mrna_4909	B9J08_002252
lcl|PEKT02000006.1_mrna_4910	B9J08_002253
lcl|PEKT02000006.1_mrna_4911	B9J08_002254
lcl|PEKT02000006.1_mrna_4912	B9J08_002255
lcl|PEKT02000006.1_mrna_4913	B9J08_002256
lcl|PEKT02000006.1_mrna_4914	B9J08_002257
lcl|PEKT02000006.1_mrna_4915	B9J08_002258
lcl|PEKT02000006.1_mrna_4916	B9J08_002259
lcl|PEKT02000006.1_mrna_4917	B9J08_002260
lcl|PEKT02000006.1_mrna_4918	B9J08_002261
lcl|PEKT02000006.1_mrna_4919	B9J08_002262
lcl|PEKT02000006.1_mrna_4920	B9J08_002263
lcl|PEKT02000006.1_mrna_4921	B9J08_002264
lcl|PEKT02000006.1_mrna_4922	B9J08_002265
lcl|PEKT02000006.1_mrna_4923	B9J08_002266
lcl|PEKT02000006.1_mrna_4924	B9J08_002267
lcl|PEKT02000006.1_mrna_4925	B9J08_002268
lcl|PEKT02000006.1_mrna_4926	B9J08_002269
lcl|PEKT02000006.1_mrna_4927	B9J08_002270
lcl|PEKT02000006.1_mrna_4928	B9J08_002271
lcl|PEKT02000006.1_mrna_4929	B9J08_002272
lcl|PEKT02000006.1_mrna_4930	B9J08_002273
lcl|PEKT02000006.1_mrna_4931	B9J08_002274
lcl|PEKT02000006.1_mrna_4932	B9J08_002275
lcl|PEKT02000006.1_mrna_4933	B9J08_002276
lcl|PEKT02000006.1_mrna_4934	B9J08_002277
lcl|PEKT02000006.1_mrna_4935	B9J08_002278
lcl|PEKT02000006.1_mrna_4936	B9J08_002279
lcl|PEKT02000006.1_mrna_4937	B9J08_002280
lcl|PEKT02000006.1_mrna_4938	B9J08_002281
lcl|PEKT02000006.1_mrna_4939	B9J08_002282
lcl|PEKT02000006.1_mrna_4940	B9J08_002283
lcl|PEKT02000006.1_mrna_4941	B9J08_002284
lcl|PEKT02000006.1_mrna_4942	B9J08_002285
lcl|PEKT02000006.1_mrna_4943	B9J08_002286
lcl|PEKT02000006.1_mrna_4944	B9J08_002287
lcl|PEKT02000006.1_mrna_4945	B9J08_002288
lcl|PEKT02000006.1_mrna_4946	B9J08_002289
lcl|PEKT02000006.1_mrna_4947	B9J08_002290
lcl|PEKT02000006.1_mrna_4948	B9J08_002291
lcl|PEKT02000006.1_mrna_4949	B9J08_002292
lcl|PEKT02000006.1_mrna_4950	B9J08_002293
lcl|PEKT02000006.1_mrna_4951	B9J08_002294
lcl|PEKT02000006.1_mrna_4952	B9J08_002295
lcl|PEKT02000006.1_mrna_4953	B9J08_002296
lcl|PEKT02000006.1_mrna_4954	B9J08_002297
lcl|PEKT02000006.1_mrna_4955	B9J08_002298
lcl|PEKT02000006.1_mrna_4956	B9J08_002299
lcl|PEKT02000006.1_mrna_4957	B9J08_002300
lcl|PEKT02000006.1_mrna_4958	B9J08_002301
lcl|PEKT02000006.1_mrna_4959	B9J08_002302
lcl|PEKT02000006.1_mrna_4960	B9J08_002303
lcl|PEKT02000006.1_mrna_4961	B9J08_002304
lcl|PEKT02000006.1_mrna_4962	B9J08_002305
lcl|PEKT02000006.1_mrna_4963	B9J08_002306
lcl|PEKT02000006.1_mrna_4964	B9J08_002307
lcl|PEKT02000006.1_mrna_4965	B9J08_002308
lcl|PEKT02000006.1_mrna_4966	B9J08_002309
lcl|PEKT02000006.1_mrna_4967	B9J08_002310
lcl|PEKT02000006.1_mrna_4968	B9J08_002311
lcl|PEKT02000006.1_mrna_4969	B9J08_002312
lcl|PEKT02000006.1_mrna_4970	B9J08_002313
lcl|PEKT02000006.1_mrna_4971	B9J08_002314
lcl|PEKT02000006.1_mrna_4972	B9J08_002315
lcl|PEKT02000006.1_mrna_4973	B9J08_002316
lcl|PEKT02000006.1_mrna_4974	B9J08_002317
lcl|PEKT02000006.1_mrna_4975	B9J08_002318
lcl|PEKT02000006.1_mrna_4976	B9J08_002319
lcl|PEKT02000006.1_trna_4977	B9J08_002320
lcl|PEKT02000006.1_mrna_4978	B9J08_002321
lcl|PEKT02000006.1_mrna_4979	B9J08_002322
lcl|PEKT02000006.1_mrna_4980	B9J08_002323
lcl|PEKT02000006.1_mrna_4981	B9J08_002324
lcl|PEKT02000006.1_mrna_4982	B9J08_002325
lcl|PEKT02000006.1_mrna_4983	B9J08_002326
lcl|PEKT02000006.1_mrna_4984	B9J08_002327
lcl|PEKT02000006.1_mrna_4985	B9J08_002328
lcl|PEKT02000006.1_mrna_4986	B9J08_002329
lcl|PEKT02000006.1_mrna_4987	B9J08_002330
lcl|PEKT02000006.1_trna_4988	B9J08_002331
lcl|PEKT02000006.1_mrna_4989	B9J08_002332
lcl|PEKT02000006.1_mrna_4990	B9J08_002333
lcl|PEKT02000006.1_mrna_4991	B9J08_002334
lcl|PEKT02000006.1_mrna_4992	B9J08_002335
lcl|PEKT02000006.1_mrna_4993	B9J08_002336
lcl|PEKT02000006.1_mrna_4994	B9J08_002337
lcl|PEKT02000006.1_mrna_4995	B9J08_002338
lcl|PEKT02000006.1_mrna_4996	B9J08_002339
lcl|PEKT02000006.1_mrna_4997	B9J08_002340
lcl|PEKT02000006.1_mrna_4998	B9J08_002341
lcl|PEKT02000006.1_mrna_4999	B9J08_002342
lcl|PEKT02000006.1_mrna_5000	B9J08_002343
lcl|PEKT02000006.1_mrna_5001	B9J08_002344
lcl|PEKT02000006.1_mrna_5002	B9J08_002345
lcl|PEKT02000006.1_mrna_5003	B9J08_002346
lcl|PEKT02000006.1_mrna_5004	B9J08_002347
lcl|PEKT02000006.1_mrna_5005	B9J08_002348
lcl|PEKT02000006.1_mrna_5006	B9J08_002349
lcl|PEKT02000006.1_mrna_5007	B9J08_002350
lcl|PEKT02000006.1_mrna_5008	B9J08_002351
lcl|PEKT02000006.1_mrna_5009	B9J08_002352
lcl|PEKT02000006.1_mrna_5010	B9J08_002353
lcl|PEKT02000006.1_mrna_5011	B9J08_002354
lcl|PEKT02000006.1_mrna_5012	B9J08_002355
lcl|PEKT02000006.1_mrna_5013	B9J08_002356
lcl|PEKT02000006.1_mrna_5014	B9J08_002357
lcl|PEKT02000006.1_mrna_5015	B9J08_002358
lcl|PEKT02000006.1_mrna_5016	B9J08_002359
lcl|PEKT02000006.1_mrna_5017	B9J08_002360
lcl|PEKT02000006.1_mrna_5018	B9J08_002361
lcl|PEKT02000006.1_mrna_5019	B9J08_002362
lcl|PEKT02000006.1_mrna_5020	B9J08_002363
lcl|PEKT02000006.1_mrna_5021	B9J08_002364
lcl|PEKT02000006.1_mrna_5022	B9J08_002365
lcl|PEKT02000006.1_mrna_5023	B9J08_002366
lcl|PEKT02000006.1_mrna_5024	B9J08_002367
lcl|PEKT02000006.1_mrna_5025	B9J08_002368
lcl|PEKT02000006.1_mrna_5026	B9J08_002369
lcl|PEKT02000006.1_mrna_5027	B9J08_002370
lcl|PEKT02000006.1_mrna_5028	B9J08_002371
lcl|PEKT02000006.1_mrna_5029	B9J08_002372
lcl|PEKT02000006.1_mrna_5030	B9J08_002373
lcl|PEKT02000006.1_mrna_5031	B9J08_002374
lcl|PEKT02000006.1_mrna_5032	B9J08_002375
lcl|PEKT02000006.1_mrna_5033	B9J08_002376
lcl|PEKT02000006.1_mrna_5034	B9J08_002377
lcl|PEKT02000006.1_trna_5035	B9J08_002378
lcl|PEKT02000006.1_mrna_5036	B9J08_002379
lcl|PEKT02000006.1_mrna_5037	B9J08_002380
lcl|PEKT02000006.1_mrna_5038	B9J08_002381
lcl|PEKT02000006.1_mrna_5039	B9J08_002382
lcl|PEKT02000006.1_mrna_5040	B9J08_002383
lcl|PEKT02000006.1_mrna_5041	B9J08_002384
lcl|PEKT02000006.1_mrna_5042	B9J08_002385
lcl|PEKT02000006.1_mrna_5043	B9J08_002386
lcl|PEKT02000006.1_mrna_5044	B9J08_002387
lcl|PEKT02000006.1_mrna_5045	B9J08_002388
lcl|PEKT02000006.1_mrna_5046	B9J08_002389
lcl|PEKT02000006.1_mrna_5047	B9J08_002390
lcl|PEKT02000006.1_mrna_5048	B9J08_002391
lcl|PEKT02000006.1_mrna_5049	B9J08_002392
lcl|PEKT02000006.1_mrna_5050	B9J08_002393
lcl|PEKT02000006.1_mrna_5051	B9J08_002394
lcl|PEKT02000006.1_mrna_5052	B9J08_002395
lcl|PEKT02000006.1_mrna_5053	B9J08_002396
lcl|PEKT02000006.1_mrna_5054	B9J08_002397
lcl|PEKT02000006.1_mrna_5055	B9J08_002398
lcl|PEKT02000006.1_mrna_5056	B9J08_002399
lcl|PEKT02000006.1_mrna_5057	B9J08_002400
lcl|PEKT02000006.1_mrna_5058	B9J08_002401
lcl|PEKT02000006.1_mrna_5059	B9J08_002402
lcl|PEKT02000006.1_mrna_5060	B9J08_002403
lcl|PEKT02000006.1_mrna_5061	B9J08_002404
lcl|PEKT02000006.1_mrna_5062	B9J08_002405
lcl|PEKT02000006.1_mrna_5063	B9J08_002406
lcl|PEKT02000006.1_mrna_5064	B9J08_002407
lcl|PEKT02000006.1_mrna_5065	B9J08_002408
lcl|PEKT02000006.1_mrna_5066	B9J08_002409
lcl|PEKT02000006.1_mrna_5067	B9J08_002410
lcl|PEKT02000006.1_mrna_5068	B9J08_002411
lcl|PEKT02000006.1_mrna_5069	B9J08_002412
lcl|PEKT02000006.1_mrna_5070	B9J08_002413
lcl|PEKT02000006.1_mrna_5071	B9J08_002414
lcl|PEKT02000006.1_mrna_5072	B9J08_002415
lcl|PEKT02000006.1_trna_5073	B9J08_002416
lcl|PEKT02000006.1_mrna_5074	B9J08_002417
lcl|PEKT02000006.1_trna_5075	B9J08_002418
lcl|PEKT02000006.1_mrna_5076	B9J08_002419
lcl|PEKT02000006.1_mrna_5077	B9J08_002420
lcl|PEKT02000006.1_mrna_5078	B9J08_002421
lcl|PEKT02000006.1_mrna_5079	B9J08_002422
lcl|PEKT02000006.1_mrna_5080	B9J08_002423
lcl|PEKT02000006.1_mrna_5081	B9J08_002424
lcl|PEKT02000006.1_mrna_5082	B9J08_002425
lcl|PEKT02000006.1_mrna_5083	B9J08_002426
lcl|PEKT02000006.1_mrna_5084	B9J08_002427
lcl|PEKT02000006.1_mrna_5085	B9J08_002428
lcl|PEKT02000006.1_mrna_5086	B9J08_002429
lcl|PEKT02000006.1_mrna_5087	B9J08_002430
lcl|PEKT02000006.1_mrna_5088	B9J08_002431
lcl|PEKT02000006.1_mrna_5089	B9J08_002432
lcl|PEKT02000006.1_mrna_5090	B9J08_002433
lcl|PEKT02000006.1_mrna_5091	B9J08_002434
lcl|PEKT02000006.1_mrna_5092	B9J08_002435
lcl|PEKT02000006.1_mrna_5093	B9J08_002436
lcl|PEKT02000006.1_mrna_5094	B9J08_002437
lcl|PEKT02000006.1_mrna_5095	B9J08_002438
lcl|PEKT02000006.1_mrna_5096	B9J08_002439
lcl|PEKT02000006.1_mrna_5097	B9J08_002440
lcl|PEKT02000006.1_mrna_5098	B9J08_002441
lcl|PEKT02000006.1_mrna_5099	B9J08_002442
lcl|PEKT02000006.1_mrna_5100	B9J08_002443
lcl|PEKT02000006.1_mrna_5101	B9J08_002444
lcl|PEKT02000006.1_mrna_5102	B9J08_002445
lcl|PEKT02000006.1_mrna_5103	B9J08_002446
lcl|PEKT02000006.1_mrna_5104	B9J08_002447
lcl|PEKT02000006.1_mrna_5105	B9J08_002448
lcl|PEKT02000006.1_mrna_5106	B9J08_002449
lcl|PEKT02000006.1_mrna_5107	B9J08_002450
lcl|PEKT02000006.1_mrna_5108	B9J08_002451
lcl|PEKT02000006.1_mrna_5109	B9J08_002452
lcl|PEKT02000006.1_mrna_5110	B9J08_002453
lcl|PEKT02000006.1_mrna_5111	B9J08_002454
lcl|PEKT02000006.1_mrna_5112	B9J08_002455
lcl|PEKT02000006.1_mrna_5113	B9J08_002456
lcl|PEKT02000006.1_mrna_5114	B9J08_002457
lcl|PEKT02000006.1_mrna_5115	B9J08_002458
lcl|PEKT02000006.1_mrna_5116	B9J08_002459
lcl|PEKT02000006.1_mrna_5117	B9J08_002460
lcl|PEKT02000006.1_mrna_5118	B9J08_002461
lcl|PEKT02000006.1_mrna_5119	B9J08_002462
lcl|PEKT02000006.1_mrna_5120	B9J08_002463
lcl|PEKT02000006.1_mrna_5121	B9J08_002464
lcl|PEKT02000006.1_mrna_5122	B9J08_002465
lcl|PEKT02000006.1_mrna_5123	B9J08_002466
lcl|PEKT02000006.1_mrna_5124	B9J08_002467
lcl|PEKT02000006.1_mrna_5125	B9J08_002468
lcl|PEKT02000006.1_mrna_5126	B9J08_002469
lcl|PEKT02000006.1_mrna_5127	B9J08_002470
lcl|PEKT02000006.1_mrna_5128	B9J08_002471
lcl|PEKT02000006.1_mrna_5129	B9J08_002472
lcl|PEKT02000006.1_mrna_5130	B9J08_002473
lcl|PEKT02000006.1_mrna_5131	B9J08_002474
lcl|PEKT02000006.1_mrna_5132	B9J08_002475
lcl|PEKT02000006.1_mrna_5133	B9J08_002476
lcl|PEKT02000006.1_mrna_5134	B9J08_002477
lcl|PEKT02000006.1_mrna_5135	B9J08_002478
lcl|PEKT02000006.1_mrna_5136	B9J08_002479
lcl|PEKT02000006.1_mrna_5137	B9J08_002480
lcl|PEKT02000006.1_mrna_5138	B9J08_002481
lcl|PEKT02000006.1_mrna_5139	B9J08_002482
lcl|PEKT02000006.1_mrna_5140	B9J08_002483
lcl|PEKT02000006.1_mrna_5141	B9J08_002484
lcl|PEKT02000006.1_mrna_5142	B9J08_002485
lcl|PEKT02000006.1_mrna_5143	B9J08_002486
lcl|PEKT02000006.1_mrna_5144	B9J08_002487
lcl|PEKT02000006.1_mrna_5145	B9J08_002488
lcl|PEKT02000006.1_mrna_5146	B9J08_002489
lcl|PEKT02000006.1_mrna_5147	B9J08_002490
lcl|PEKT02000006.1_mrna_5148	B9J08_002491
lcl|PEKT02000006.1_mrna_5149	B9J08_002492
lcl|PEKT02000006.1_mrna_5150	B9J08_002493
lcl|PEKT02000006.1_mrna_5151	B9J08_002494
lcl|PEKT02000006.1_mrna_5152	B9J08_002495
lcl|PEKT02000006.1_mrna_5153	B9J08_002496
lcl|PEKT02000006.1_mrna_5154	B9J08_002497
lcl|PEKT02000006.1_mrna_5155	B9J08_002498
lcl|PEKT02000006.1_mrna_5156	B9J08_002499
lcl|PEKT02000006.1_mrna_5157	B9J08_002500
lcl|PEKT02000006.1_mrna_5158	B9J08_002501
lcl|PEKT02000006.1_mrna_5159	B9J08_002502
lcl|PEKT02000006.1_mrna_5160	B9J08_002503
lcl|PEKT02000006.1_mrna_5161	B9J08_002504
lcl|PEKT02000006.1_mrna_5162	B9J08_002505
lcl|PEKT02000006.1_mrna_5163	B9J08_002506
lcl|PEKT02000006.1_mrna_5164	B9J08_002507
lcl|PEKT02000006.1_mrna_5165	B9J08_002508
lcl|PEKT02000006.1_mrna_5166	B9J08_002509
lcl|PEKT02000006.1_mrna_5167	B9J08_002510
lcl|PEKT02000006.1_mrna_5168	B9J08_002511
lcl|PEKT02000006.1_mrna_5169	B9J08_002512
lcl|PEKT02000006.1_mrna_5170	B9J08_002513
lcl|PEKT02000006.1_mrna_5171	B9J08_002514
lcl|PEKT02000006.1_mrna_5172	B9J08_002515
lcl|PEKT02000006.1_trna_5173	B9J08_002516
lcl|PEKT02000006.1_mrna_5174	B9J08_002517
lcl|PEKT02000006.1_mrna_5175	B9J08_002518
lcl|PEKT02000006.1_mrna_5176	B9J08_002519
lcl|PEKT02000006.1_mrna_5177	B9J08_002520
lcl|PEKT02000006.1_mrna_5178	B9J08_002521
lcl|PEKT02000006.1_mrna_5179	B9J08_002522
lcl|PEKT02000006.1_mrna_5180	B9J08_002523
lcl|PEKT02000006.1_mrna_5181	B9J08_002524
lcl|PEKT02000006.1_mrna_5182	B9J08_002525
lcl|PEKT02000006.1_mrna_5183	B9J08_002526
lcl|PEKT02000006.1_mrna_5184	B9J08_002527
lcl|PEKT02000006.1_mrna_5185	B9J08_002528
lcl|PEKT02000006.1_mrna_5186	B9J08_002529
lcl|PEKT02000006.1_mrna_5187	B9J08_002530
lcl|PEKT02000006.1_mrna_5188	B9J08_002531
lcl|PEKT02000006.1_mrna_5189	B9J08_002532
lcl|PEKT02000006.1_mrna_5190	B9J08_002533
lcl|PEKT02000006.1_mrna_5191	B9J08_002534
lcl|PEKT02000006.1_mrna_5192	B9J08_002535
lcl|PEKT02000006.1_mrna_5193	B9J08_002536
lcl|PEKT02000006.1_mrna_5194	B9J08_002537
lcl|PEKT02000006.1_mrna_5195	B9J08_002538
lcl|PEKT02000006.1_mrna_5196	B9J08_002539
lcl|PEKT02000006.1_mrna_5197	B9J08_002540
lcl|PEKT02000006.1_mrna_5198	B9J08_002541
lcl|PEKT02000006.1_mrna_5199	B9J08_002542
lcl|PEKT02000006.1_mrna_5200	B9J08_002543
lcl|PEKT02000006.1_mrna_5201	B9J08_002544
lcl|PEKT02000006.1_mrna_5202	B9J08_002545
lcl|PEKT02000006.1_mrna_5203	B9J08_002546
lcl|PEKT02000006.1_mrna_5204	B9J08_002547
lcl|PEKT02000006.1_mrna_5205	B9J08_002548
lcl|PEKT02000006.1_mrna_5206	B9J08_002549
lcl|PEKT02000006.1_mrna_5207	B9J08_002550
lcl|PEKT02000006.1_mrna_5208	B9J08_002551
lcl|PEKT02000006.1_mrna_5209	B9J08_002552
lcl|PEKT02000006.1_mrna_5210	B9J08_002553
lcl|PEKT02000006.1_mrna_5211	B9J08_002554
lcl|PEKT02000006.1_mrna_5212	B9J08_002555
lcl|PEKT02000006.1_mrna_5213	B9J08_002556
lcl|PEKT02000006.1_mrna_5214	B9J08_002557
lcl|PEKT02000006.1_mrna_5215	B9J08_002558
lcl|PEKT02000006.1_mrna_5216	B9J08_002559
lcl|PEKT02000006.1_mrna_5217	B9J08_002560
lcl|PEKT02000006.1_mrna_5218	B9J08_002561
lcl|PEKT02000006.1_mrna_5219	B9J08_002562
lcl|PEKT02000006.1_mrna_5220	B9J08_002563
lcl|PEKT02000006.1_mrna_5221	B9J08_002564
lcl|PEKT02000006.1_mrna_5222	B9J08_002565
lcl|PEKT02000006.1_mrna_5223	B9J08_002566
lcl|PEKT02000006.1_mrna_5224	B9J08_002567
lcl|PEKT02000006.1_mrna_5225	B9J08_002568
lcl|PEKT02000006.1_mrna_5226	B9J08_002569
lcl|PEKT02000006.1_mrna_5227	B9J08_002570
lcl|PEKT02000006.1_mrna_5228	B9J08_002571
lcl|PEKT02000006.1_mrna_5229	B9J08_002572
lcl|PEKT02000006.1_mrna_5230	B9J08_002573
lcl|PEKT02000006.1_mrna_5231	B9J08_002574
lcl|PEKT02000006.1_mrna_5232	B9J08_002575
lcl|PEKT02000006.1_mrna_5233	B9J08_002576
lcl|PEKT02000006.1_mrna_5234	B9J08_002577
lcl|PEKT02000006.1_mrna_5235	B9J08_002578
lcl|PEKT02000006.1_mrna_5236	B9J08_002579
lcl|PEKT02000006.1_mrna_5237	B9J08_002580
lcl|PEKT02000006.1_mrna_5238	B9J08_002581
lcl|PEKT02000006.1_mrna_5239	B9J08_002582
lcl|PEKT02000006.1_mrna_5240	B9J08_002583
lcl|PEKT02000006.1_mrna_5241	B9J08_002584
lcl|PEKT02000005.1_rrna_5242	B9J08_001947
lcl|PEKT02000005.1_mrna_5243	B9J08_001948
lcl|PEKT02000005.1_mrna_5244	B9J08_001949
lcl|PEKT02000005.1_mrna_5245	B9J08_001950
lcl|PEKT02000005.1_mrna_5246	B9J08_001951
lcl|PEKT02000005.1_mrna_5247	B9J08_001952
lcl|PEKT02000005.1_trna_5248	B9J08_001953
lcl|PEKT02000005.1_mrna_5249	B9J08_001954
lcl|PEKT02000005.1_mrna_5250	B9J08_001955
lcl|PEKT02000005.1_mrna_5251	B9J08_001956
lcl|PEKT02000005.1_mrna_5252	B9J08_001957
lcl|PEKT02000005.1_mrna_5253	B9J08_001958
lcl|PEKT02000005.1_mrna_5254	B9J08_001959
lcl|PEKT02000005.1_mrna_5255	B9J08_001960
lcl|PEKT02000005.1_mrna_5256	B9J08_001961
lcl|PEKT02000005.1_mrna_5257	B9J08_001962
lcl|PEKT02000005.1_mrna_5258	B9J08_001963
lcl|PEKT02000005.1_mrna_5259	B9J08_001964
lcl|PEKT02000005.1_mrna_5260	B9J08_001965
lcl|PEKT02000005.1_mrna_5261	B9J08_001966
lcl|PEKT02000005.1_mrna_5262	B9J08_001967
lcl|PEKT02000005.1_mrna_5263	B9J08_001968
lcl|PEKT02000005.1_mrna_5264	B9J08_001969
lcl|PEKT02000005.1_mrna_5265	B9J08_001970
lcl|PEKT02000005.1_mrna_5266	B9J08_001971
lcl|PEKT02000005.1_mrna_5267	B9J08_001972
lcl|PEKT02000005.1_mrna_5268	B9J08_001973
lcl|PEKT02000005.1_mrna_5269	B9J08_001974
lcl|PEKT02000005.1_mrna_5270	B9J08_001975
lcl|PEKT02000005.1_mrna_5271	B9J08_001976
lcl|PEKT02000005.1_mrna_5272	B9J08_001977
lcl|PEKT02000005.1_mrna_5273	B9J08_001978
lcl|PEKT02000005.1_mrna_5274	B9J08_001979
lcl|PEKT02000005.1_mrna_5275	B9J08_001980
lcl|PEKT02000005.1_mrna_5276	B9J08_001981
lcl|PEKT02000005.1_trna_5277	B9J08_001982
lcl|PEKT02000005.1_trna_5278	B9J08_001983
lcl|PEKT02000005.1_mrna_5279	B9J08_001984
lcl|PEKT02000005.1_mrna_5280	B9J08_001985
lcl|PEKT02000005.1_mrna_5281	B9J08_001986
lcl|PEKT02000005.1_mrna_5282	B9J08_001987
lcl|PEKT02000005.1_mrna_5283	B9J08_001988
lcl|PEKT02000005.1_mrna_5284	B9J08_001989
lcl|PEKT02000005.1_trna_5285	B9J08_001990
lcl|PEKT02000005.1_mrna_5286	B9J08_001991
lcl|PEKT02000005.1_mrna_5287	B9J08_001992
lcl|PEKT02000005.1_mrna_5288	B9J08_001993
lcl|PEKT02000005.1_mrna_5289	B9J08_001994
lcl|PEKT02000005.1_mrna_5290	B9J08_001995
lcl|PEKT02000005.1_mrna_5291	B9J08_001996
lcl|PEKT02000005.1_mrna_5292	B9J08_001997
lcl|PEKT02000005.1_mrna_5293	B9J08_001998
lcl|PEKT02000005.1_mrna_5294	B9J08_001999
lcl|PEKT02000005.1_mrna_5295	B9J08_002000
lcl|PEKT02000005.1_mrna_5296	B9J08_002001
lcl|PEKT02000005.1_mrna_5297	B9J08_002002
lcl|PEKT02000005.1_mrna_5298	B9J08_002003
lcl|PEKT02000005.1_mrna_5299	B9J08_002004
lcl|PEKT02000005.1_mrna_5300	B9J08_002005
lcl|PEKT02000005.1_mrna_5301	B9J08_002006
lcl|PEKT02000005.1_mrna_5302	B9J08_002007
lcl|PEKT02000005.1_mrna_5303	B9J08_002008
lcl|PEKT02000005.1_mrna_5304	B9J08_002009
lcl|PEKT02000005.1_mrna_5305	B9J08_002010
lcl|PEKT02000005.1_mrna_5306	B9J08_002011
lcl|PEKT02000005.1_mrna_5307	B9J08_002012
lcl|PEKT02000005.1_mrna_5308	B9J08_002013
lcl|PEKT02000005.1_mrna_5309	B9J08_002014
lcl|PEKT02000005.1_mrna_5310	B9J08_002015
lcl|PEKT02000005.1_mrna_5311	B9J08_002016
lcl|PEKT02000005.1_mrna_5312	B9J08_002017
lcl|PEKT02000005.1_mrna_5313	B9J08_002018
lcl|PEKT02000005.1_mrna_5314	B9J08_002019
lcl|PEKT02000005.1_mrna_5315	B9J08_002020
lcl|PEKT02000005.1_mrna_5316	B9J08_002021
lcl|PEKT02000005.1_mrna_5317	B9J08_002022
lcl|PEKT02000005.1_mrna_5318	B9J08_002023
lcl|PEKT02000005.1_mrna_5319	B9J08_002024
lcl|PEKT02000005.1_mrna_5320	B9J08_002025
lcl|PEKT02000005.1_mrna_5321	B9J08_002026
lcl|PEKT02000005.1_mrna_5322	B9J08_002027
lcl|PEKT02000005.1_mrna_5323	B9J08_002028
lcl|PEKT02000005.1_mrna_5324	B9J08_002029
lcl|PEKT02000005.1_mrna_5325	B9J08_002030
